author,post_time,topic,time_info,content,has_photo,has_video,like_count,reply_count,repost_count,share_count,view_count,followers_count,post_url,scrape_time,emojis,emoji_count,lang,scrape_time_origin,post_weekday,post_hour,viral,has_question,has_exclaim,is_subjective,sent_score_avg,sent_label_avg,sentiment_score,sentiment_label,is_subjective_post,is_satire_humor_simple,person_view,person_view_encoded
cengyanyou6,2025年04月27日 16:55,cengyanyou6,3小時,"好喜歡一個魔羯坐的女性,她好像跟其他男生會考後要在一起，我該怎麼辦",False,False,0,0,0,0,635,10,https://www.threads.net/@cengyanyou6/post/DI8a9igSr2W,2025年04月27日 16:55,,0,Ch,2025-04-27 16:55:00,Sunday,16,0,False,False,True,0.987855613231659,positive,0.9875023663043976,positive,True,False,mixed,3
yehlindayeh,2025年04月27日 18:38,,1小時,最近無聊… 有人要分享自己的事情嗎？,False,False,2,0,0,0,144,23,https://www.threads.net/@yehlindayeh/post/DI8mpidTErC,2025年04月27日 18:38,,0,Ch,2025-04-27 18:38:00,Sunday,18,0,True,False,False,0.849780917167664,positive,0.8361635506153107,positive,False,False,none,4
davejintes,2025年04月27日 16:43,,3小時,My heart goes out to the Family and Friends of those lost or injured in Vancouver.,False,False,2,0,0,0,4947,9,https://www.threads.net/@davejintes/post/DI8Zft9t4zQ,2025年04月27日 16:43,,0,en,2025-04-27 16:43:00,Sunday,16,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
mwm.46lin,2025年04月27日 20:02,,18分鐘,我也想發會讓人羨慕的愛情 但你離開我了 我怎麼發,False,False,4,0,0,0,123,12,https://www.threads.net/@mwm.46lin/post/DI8wU6LpARS,2025年04月27日 20:02,,0,Ch,2025-04-27 20:02:00,Sunday,20,0,False,False,True,0.792397409677506,positive,0.7829974591732025,positive,True,False,mixed,3
gribabyorone,2025年04月27日 02:07,經歷過某團萬年只開控不回歸現在遇到什麼都很淡然🤪,18小時,未經他人苦 莫勸他人善 經歷過某團萬年只開控不回歸現在遇到什麼都很淡然🤪,False,False,0,0,0,0,195,44,https://www.threads.net/@gribabyorone/post/DI61VPET_gi,2025年04月27日 02:07,🤪,1,Ch,2025-04-27 02:07:00,Sunday,2,0,False,False,True,0.758438514471054,positive,0.7552893477678297,positive,True,False,3rd,2
_.wnzii_,2025年04月27日 06:34,,13小時,愛是什麼 是分手後一直看對方主頁嗎,False,False,3,0,0,0,0,0,https://www.threads.net/@_.wnzii_/post/DI7Ty1sz4eb,2025年04月27日 06:34,,0,Ch,2025-04-27 06:34:00,Sunday,6,0,False,False,True,0.982291102409363,positive,0.9823952913284302,positive,True,False,none,4
_5xien,2025年04月27日 12:45,,7小時,幹10.多的时候说不会离开我的结果呢 凌晨分了。 2,False,False,2,0,0,0,1846,0,https://www.threads.net/@_5xien/post/DI7-RJpPMSP,2025年04月27日 12:45,,0,Ch,2025-04-27 12:45:00,Sunday,12,0,False,False,True,0.883246421813965,positive,0.7721379995346069,positive,True,True,1st,0
ptoneone,2025年04月27日 15:44,,4小時,長大後，你發現什麼樣的人不能深交？,False,False,3,5,0,0,1612,11,https://www.threads.net/@ptoneone/post/DI8SwCvSrgu,2025年04月27日 15:44,,0,Ch,2025-04-27 15:44:00,Sunday,15,0,True,False,True,0.973866164684296,positive,0.9604201912879944,positive,True,False,2nd,1
exal5219,2025年04月26日 23:15,,21小時,為誰提包不重要！重點是要你能提的起！,False,False,1,0,0,0,273,135,https://www.threads.net/@exal5219/post/DI6hoFlh29-,2025年04月26日 23:15,,0,Ch,2025-04-26 23:15:00,Saturday,23,0,False,True,True,0.468915715813637,neutral,0.10787767171859741,negative,True,True,2nd,1
ahi78922ej,2025年04月27日 19:56,,26分鐘,脆上性別有關的文真的太多了 但內容都千篇一律 看久了其實很無聊 希望meta能改演算法 多推送些多元的文章,False,False,0,0,0,0,266,1,https://www.threads.net/@ahi78922ej/post/DI8vqRXTuwx,2025年04月27日 19:56,,0,Ch,2025-04-27 19:56:00,Sunday,19,0,False,False,True,0.772153317928314,positive,0.7875959277153015,positive,True,False,none,4
sfvserist47,2025年04月27日 12:07,,8小時,"隔離T病毒的第二天,心情些微平復,只能透過不斷的運動把對她的思念見到最低~加油你可以的~ 過一種自己會羨慕的生活 by T病毒 2025.04.05",False,False,0,0,0,0,55,0,https://www.threads.net/@sfvserist47/post/DI75_FpP7ki,2025年04月27日 12:07,,0,Ch,2025-04-27 12:07:00,Sunday,12,0,False,False,True,0.994552940130234,positive,0.9891327321529388,positive,True,False,mixed,3
marcla1133,2025年04月27日 18:54,,1小時,Let’s Bible study together. ✝️,False,False,33,3,0,0,2522,7828,https://www.threads.net/@marcla1133/post/DI8ogM2s6Du,2025年04月27日 18:54,✝,1,en,2025-04-27 18:54:00,Sunday,18,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
ye3ey_,2025年04月27日 08:43,,11小時,我放弃改变他人想法 大家都是对的 不要在不统一的情况下责备自己,False,False,2,1,0,0,1674,0,https://www.threads.net/@ye3ey_/post/DI7ioh4hZzb,2025年04月27日 08:43,,0,Ch,2025-04-27 08:43:00,Sunday,8,0,False,False,True,0.803351938724518,positive,0.803352028131485,positive,True,False,mixed,3
zheng.yu02,2025年04月27日 10:35,,9小時,感觉这个平台上 好像除了软色情 就是硬色情 无敌了,False,False,1,0,0,0,355,1,https://www.threads.net/@zheng.yu02/post/DI7vaK1pf8B,2025年04月27日 10:35,,0,Ch,2025-04-27 10:35:00,Sunday,10,0,False,False,True,0.832393378019333,positive,0.832392692565918,positive,True,False,none,4
ptoneone,2025年04月27日 01:47,,18小時,創業的盡頭就是微商？,False,False,4,3,0,0,756,11,https://www.threads.net/@ptoneone/post/DI6y_B0SBCv,2025年04月27日 01:47,,0,Ch,2025-04-27 01:47:00,Sunday,1,0,True,False,False,0.985834777355194,positive,0.2041192352771759,negative,False,False,none,4
xuannn.uuuuu,2025年04月27日 01:53,,18小時,你總是說你走了要我好好的但你從來不知道你在 我才會好好的。,False,False,1,0,1,0,1588,0,https://www.threads.net/@xuannn.uuuuu/post/DI6zriPhurm,2025年04月27日 01:53,,0,Ch,2025-04-27 01:53:00,Sunday,1,0,False,False,True,0.799703866243362,positive,0.7969933152198792,positive,True,True,mixed,3
mary_n_heng,2025年04月27日 13:43,,6小時,Donald Trump is a failed president.,False,False,573,41,29,3,6404,18578,https://www.threads.net/@mary_n_heng/post/DI8E6b3Mmx3,2025年04月27日 13:43,,0,en,2025-04-27 13:43:00,Sunday,13,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
dalicatcatcat,2025年04月27日 10:55,,9小時,冷知識：頭像是花壽司在舔毛💕,False,False,2,0,0,0,327,1,https://www.threads.net/@dalicatcatcat/post/DI7xuiLhysR,2025年04月27日 10:55,💕,1,Ch,2025-04-27 10:55:00,Sunday,10,0,False,False,False,0.802856133580208,positive,0.4376584392786026,neutral,False,False,none,4
nuyihzec,2025年04月27日 09:36,,10小時,貼別人前男友到底都什麼心態,False,False,3,0,0,0,281,0,https://www.threads.net/@nuyihzec/post/DI7ooY-yFxI,2025年04月27日 09:36,,0,Ch,2025-04-27 09:36:00,Sunday,9,0,False,False,False,0.794430255889893,positive,0.19569575786590576,negative,False,False,none,4
ewst_614,2025年04月26日 22:29,,21小時,得不到就詆毀的你是這個👍,False,False,0,0,0,0,293,5,https://www.threads.net/@ewst_614/post/DI6cSoWz45C,2025年04月26日 22:29,👍,1,Ch,2025-04-26 22:29:00,Saturday,22,0,False,False,True,0.326959080696106,negative,0.4054240357875824,neutral,True,False,2nd,1
songbei_xu,2025年04月26日 23:43,,20小時,我觉得我爸永远不会承认的事：1. 夜里打呼噜 2. 吸烟有害健康。,False,False,0,0,0,0,264,0,https://www.threads.net/@songbei_xu/post/DI6kxRChyL_,2025年04月26日 23:43,,0,Ch,2025-04-26 23:43:00,Saturday,23,0,False,False,True,0.130059510469437,negative,0.12097060680389404,negative,True,True,1st,0
chichiwawawawadoggg,2025年04月26日 22:43,,21小時,怎麼有人把自己鼻梁弄得像阿凡達 1,False,False,1,0,0,0,1351,0,https://www.threads.net/@chichiwawawawadoggg/post/DI6d583Sf8t,2025年04月26日 22:43,,0,Ch,2025-04-26 22:43:00,Saturday,22,0,False,False,False,0.143964976072311,negative,0.1516120433807373,negative,False,False,none,4
yunchuan_03,2025年04月27日 14:04,,6小時,他總是對我忽冷忽熱……,False,False,2,0,0,0,134,0,https://www.threads.net/@yunchuan_03/post/DI8HViPz7K9,2025年04月27日 14:04,,0,Ch,2025-04-27 14:04:00,Sunday,14,0,False,False,True,0.233454495668411,negative,0.18744349479675293,negative,True,False,mixed,3
hollalily,2025年04月26日 21:01,,23小時,跟前夫哥出来玩，除了当下我们什么都不提，什么也不能提。但在床上还可以叫老公。 1,False,False,0,1,0,0,347,11,https://www.threads.net/@hollalily/post/DI6SOzOJF8c,2025年04月26日 21:01,,0,Ch,2025-04-26 21:01:00,Saturday,21,0,False,False,True,0.711627741654714,positive,0.9328896701335907,positive,True,True,1st,0
dzendogheart,2025年04月27日 18:00,,2小時,"Бывает, зовёшь собаку, а она делает вид, что не слышит? 🙈 Почему пёс вдруг ""игнорирует"" команды — вредничает или есть причина? Давайте разберёмся 👇",False,False,0,4,0,1,200,13,https://www.threads.net/@dzendogheart/post/DI8iWFctRsS,2025年04月27日 18:00,🙈👇,2,ru,2025-04-27 18:00:00,Sunday,18,0,True,False,False,0.53,neutral,0.59,neutral,False,False,none,4
y.t.246,2025年04月27日 00:44,y.t.246 mbti,19小時,有冇I人係會羨慕E人有好多朋友？ mbti,False,False,211,42,1,5,9683,0,https://www.threads.net/@y.t.246/post/DI6r15VTC5u,2025年04月27日 00:44,,0,Ch,2025-04-27 00:44:00,Sunday,0,0,True,False,True,0.905606910586357,positive,0.8324623703956604,positive,True,False,none,4
csy_star.11,2025年04月27日 12:10,拍拖,8小時,很想拍長拖… 有冇人一樣？🥲,False,False,42,14,0,1,1522,22,https://www.threads.net/@csy_star.11/post/DI76V_UTgoU,2025年04月27日 12:10,🥲,1,Ch,2025-04-27 12:10:00,Sunday,12,0,True,False,True,0.527507161796093,neutral,0.6560182952880859,neutral,True,False,none,4
_min921_,2025年04月27日 06:02,,14小時,剛剛看了個reels分享 說會出軌的人 通常只是享受來自另一個人的關愛 喜歡別人關注的感覺 越過了那條本不該越過的界線 他們不是為了傷害自己的伴侶而做 他們只是想讓自己感覺更好 背叛從來不是一瞬間發生的 而是一點一滴把對方放心裡的位置換成了另一個人 其他異性的關心 與其他異性聊天 其他異性所帶來的新鮮感 真的讓你感覺好到要傷害自己原本的伴侶嗎？,False,False,35,2,4,4,1650,548,https://www.threads.net/@_min921_/post/DI7QOIHB06Z,2025年04月27日 06:02,,0,Ch,2025-04-27 06:02:00,Sunday,6,0,True,False,True,0.978686034679413,positive,0.9709503948688507,positive,True,False,mixed,3
michaelcl122,2025年04月27日 19:17,,1小時,WHO WANTS TO SEE UKRAINE WIN??????,False,False,219,1,0,0,2748,13604,https://www.threads.net/@michaelcl122/post/DI8rKdTi0Q2,2025年04月27日 19:17,,0,en,2025-04-27 19:17:00,Sunday,19,0,True,False,False,0.5,neutral,0.5,neutral,False,True,none,4
wenras729,2025年04月27日 20:07,wenras729,20分鐘,AQ ko baru tau yah ada aplikasi thread,False,False,0,0,0,0,8,3,https://www.threads.net/@wenras729/post/DI8w7B_TCHR,2025年04月27日 20:07,,0,ms,2025-04-27 20:07:00,Sunday,20,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
misssa942,2025年04月27日 19:00,,1小時,I PASSED MY NURSING EXAM !!!,False,False,16,1,0,0,1355,1419,https://www.threads.net/@misssa942/post/DI8pL5yIaF6,2025年04月27日 19:00,,0,en,2025-04-27 19:00:00,Sunday,19,0,False,True,False,0.5,neutral,0.5,neutral,False,True,none,4
2n.l81,2025年04月27日 02:36,,17小時,真的真的很喜歡被別人摸頭欸 有一種安全感😳 而且有一種幸福感,False,False,26,4,2,2,598,5,https://www.threads.net/@2n.l81/post/DI64mSoT77S,2025年04月27日 02:36,😳,1,Ch,2025-04-27 02:36:00,Sunday,2,0,False,False,True,0.785822522044182,positive,0.7857703053951263,positive,True,False,none,4
nipo_224,2025年04月27日 00:22,nipo_224,20小時,不管有多大的原因，出軌就是不對,False,False,90,12,4,2,4202,1,https://www.threads.net/@nipo_224/post/DI6pVWxvE8k,2025年04月27日 00:22,,0,Ch,2025-04-27 00:22:00,Sunday,0,0,False,False,False,0.0783664882183075,negative,0.10180237889289856,negative,False,False,none,4
moist_now,2025年04月27日 17:33,賴清德下台,2小時,支持民進黨的青鳥都已經準備好服兵役上戰場了嗎 如果沒有準備好就閉嘴吧 不過青鳥的領袖都是八炯這樣台灣一發生戰爭就落跑的垃圾 也不奇怪為什麼整天網路發威了 畢竟都希望留在台灣的台灣人做炮灰 但是自己可以隨時落跑,False,False,1,0,0,0,131,0,https://www.threads.net/@moist_now/post/DI8fS93RdTC,2025年04月27日 17:33,,0,Ch,2025-04-27 17:33:00,Sunday,17,0,False,False,True,0.917427003383637,positive,0.9371250867843628,positive,True,False,none,4
iiriscake,2025年04月27日 14:35,,5小時,今天突然間收到一個陌生私訊訊息跟我說要應徵..... 女生:請問薪水能月入10萬嗎？我上一份工作也差不多這個待遇 我：月入10萬的工作那麼好找你幹嘛離職... 應徵者：那不然你這邊待遇怎麼算？ 我：國內工作人員的話月薪4萬2起 國外工作代購人員目前沒有缺 應徵者：所以我什麼時間做都可以嗎 沒有規定上班時間？ 我：當然有規定你上班時間阿 哪怕在家工作也是要按進度完成工作！ 應徵者：是喔！那算了有點麻煩我再考慮 我：😒..... 現在年輕人到底是怎樣 是我落伍了還是現在外面工作待遇真的這麼好😂,False,False,4,5,0,0,902,29,https://www.threads.net/@iiriscake/post/DI8K4XSPuEX,2025年04月27日 14:35,😒😂,2,Ch,2025-04-27 14:35:00,Sunday,14,0,True,True,True,0.810362793902556,positive,0.39331198275089263,neutral,True,True,mixed,3
ken.two,2025年04月27日 04:39,,15小時,突然驚覺，從小就喜歡上學友是個美麗的錯誤。 他害我對世間男人的期待值拉得太高太高。,False,False,0,0,0,0,1235,1,https://www.threads.net/@ken.two/post/DI7Guw1hh-G,2025年04月27日 04:39,,0,Ch,2025-04-27 04:39:00,Sunday,4,0,False,False,True,0.583029106259346,neutral,0.815316766500473,positive,True,True,mixed,3
annie_hyunee,2025年04月27日 02:14,,18小時,造黄瑶和传播黄瑶的都贱的没边了我说……,False,False,0,0,0,0,795,4,https://www.threads.net/@annie_hyunee/post/DI62GM7SGjT,2025年04月27日 02:14,,0,Ch,2025-04-27 02:14:00,Sunday,2,0,False,False,True,0.0459262132644653,negative,0.04592633247375488,negative,True,False,1st,0
titiny17,2025年04月27日 09:52,,10小時,哎，无语。不懂还积极，全积极给领导看。你这么能干咋这都不会,False,False,0,0,0,0,147,2,https://www.threads.net/@titiny17/post/DI7qdEsh7DQ,2025年04月27日 09:52,,0,Ch,2025-04-27 09:52:00,Sunday,9,0,False,False,True,0.356807778278987,neutral,0.12725278735160828,negative,True,True,2nd,1
rainnoud,2025年04月27日 14:01,,6小時,调休到底是哪个蠢杂种发明的,False,False,1,0,0,0,402,1,https://www.threads.net/@rainnoud/post/DI8G98zx3Eo,2025年04月27日 14:01,,0,Ch,2025-04-27 14:01:00,Sunday,14,0,False,False,False,0.0909252166748047,negative,0.09092524647712708,negative,False,False,none,4
_komo_ta_,2025年04月27日 14:41,,5小時,重刷黑執事第二季我還是會很心疼老爺,False,False,2,1,0,0,384,3,https://www.threads.net/@_komo_ta_/post/DI8LnADBgqX,2025年04月27日 14:41,,0,Ch,2025-04-27 14:41:00,Sunday,14,0,False,False,True,0.985911399126053,positive,0.9853220880031586,positive,True,False,1st,0
ellyonboat,2025年04月27日 05:45,,14小時,额，因为没有马上把想法记下来，已经忘记了昨天想到的两件好玩的事,False,False,0,0,0,0,453,0,https://www.threads.net/@ellyonboat/post/DI7OMNuIJIj,2025年04月27日 05:45,,0,Ch,2025-04-27 05:45:00,Sunday,5,0,False,False,True,0.91036257147789,positive,0.9103621244430542,positive,True,False,none,4
1qxvlyz,2025年04月27日 10:43,,9小時,好奇我的文都推送給誰 不要再有怪人來追蹤我了啦🆘,False,False,5,0,0,0,2872,6,https://www.threads.net/@1qxvlyz/post/DI7wTv2vhYT,2025年04月27日 10:43,🆘,1,Ch,2025-04-27 10:43:00,Sunday,10,0,False,False,True,0.795439273118973,positive,0.7732709050178528,positive,True,False,1st,0
ada.tiffeny,2025年04月27日 18:59,,1小時,Anyone to watch One Piece together?? :3,False,False,6,0,0,0,1089,236,https://www.threads.net/@ada.tiffeny/post/DI8pJNRsXl9,2025年04月27日 18:59,,0,en,2025-04-27 18:59:00,Sunday,18,0,True,False,False,0.5,neutral,0.5,neutral,False,True,none,4
marcla1133,2025年04月27日 18:53,,1小時,My mom is officially cancer free !!!,False,False,8,0,0,0,1009,7832,https://www.threads.net/@marcla1133/post/DI8obaNsp5j,2025年04月27日 18:53,,0,en,2025-04-27 18:53:00,Sunday,18,0,False,True,False,0.5,neutral,0.5,neutral,False,True,none,4
lunaaaaaaaaaaaa00,2025年04月27日 15:57,,4小時,其實比起那兩個翻臉的我更討厭你 要是你也和我翻臉就好了 那時候看到你一邊在我和他之間周旋 一邊和我說你是我最好的朋友就感覺惡心 也對 你也不可能為了我和他斷聯繫 畢竟你也不是只能圍著我轉 可當時我只有你了,False,False,0,0,0,0,109,0,https://www.threads.net/@lunaaaaaaaaaaaa00/post/DI8UTT6y8Vp,2025年04月27日 15:57,,0,Ch,2025-04-27 15:57:00,Sunday,15,0,False,False,True,0.794058471918106,positive,0.7814994752407074,positive,True,False,mixed,3
greenblatt3284,2025年04月27日 19:15,,1小時,The Wisconsin judge is about to be this countries hero Bondi has created an enormous martyr.,False,False,38,0,3,0,345,2003,https://www.threads.net/@greenblatt3284/post/DI8q8fFxmZy,2025年04月27日 19:15,,0,en,2025-04-27 19:15:00,Sunday,19,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
mokusei1010reading,2025年04月27日 19:56,,37分鐘,次の週末は開室です。 5月3日（土）12:00〜19:00 5月4日（日）11:00〜19:00 5月5日（月）11:00〜17:00 ご利用の方は閉室時間の1時間前までにお越しください。 皆さまのお越しをお待ちしております。,False,False,0,0,0,0,12,114,https://www.threads.net/@mokusei1010reading/post/DI8vpCaSvVw,2025年04月27日 19:56,,0,ja,2025-04-27 19:56:00,Sunday,19,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
jicf818,2025年04月27日 18:04,,2小時,"Prayers going out to the Filipino community in Vancouver, CA... 😔🙏🏽",False,False,3,0,0,0,8494,86,https://www.threads.net/@jicf818/post/DI8i1P3pgBL,2025年04月27日 18:04,😔🙏🏽,3,en,2025-04-27 18:04:00,Sunday,18,0,False,False,False,0.48,neutral,0.48,neutral,False,False,none,4
aydol185,2025年04月27日 19:38,,56分鐘,Halos ma putol daliri ko kaka replay😫,False,False,0,0,0,0,1,0,https://www.threads.net/@aydol185/post/DI8tmZDSpNz,2025年04月27日 19:38,😫,1,tl,2025-04-27 19:38:00,Sunday,19,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
mikekcohen,2025年04月27日 17:57,,2小時,Over 120 People treated at 4 hospitals for injuries / stress in Vancouver Lapu Lapu Day Raod Rage Murders,False,False,0,0,0,1,5709,97,https://www.threads.net/@mikekcohen/post/DI8h9veN7O0,2025年04月27日 17:57,,0,en,2025-04-27 17:57:00,Sunday,17,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
