author,post_time,topic,time_info,content,has_photo,has_video,like_count,reply_count,repost_count,share_count,view_count,followers_count,post_url,scrape_time,emojis,emoji_count,lang,scrape_time_origin,post_weekday,post_hour,viral,has_question,has_exclaim,is_subjective,sent_score_avg,sent_label_avg,sentiment_score,sentiment_label,is_subjective_post,is_satire_humor_simple,person_view,person_view_encoded
luciastarf,2025年04月27日 18:18,,2小時,Are we meant to be together ? 😭💔,False,False,1,1,0,0,829,605,https://www.threads.net/@luciastarf/post/DI8kcJgMRcx,2025年04月27日 18:18,😭💔,2,Ch,2025-04-27 18:18:00,Sunday,18,0,True,False,False,0.5225,neutral,0.8017,positive,True,False,1st,0
s.oot._,2025年04月27日 15:45,,4小時,回過頭來 先發覺得返自己一個 喺咁多學校中不停奔波 搞到自己冇太多真心frd 來也匆匆 去也匆匆 當有心事想搵人傾 咁多frd又冇幾個夠膽同佢講 人地係咪當我普通朋友？我真係搵又會唔會打擾到佢？,False,False,3,0,1,1,268,1,https://www.threads.net/@s.oot._/post/DI8S20mSOvu,2025年04月27日 15:45,,0,Ch,2025-04-27 15:45:00,Sunday,15,0,True,False,True,0.798124074935913,positive,0.8037,positive,True,False,1st,0
xiaoyen.__1122,2025年04月28日 17:47,,5小時,原來我昨天花了1000塊是去看恩米的屁股和大屏 我想說一樓位置會很好的說😭121區真的看不到什麼 好討厭好生氣 但是見到恩米我還是很開心！,False,False,11,0,0,0,479,132,https://www.threads.net/@xiaoyen.__1122/post/DI_Fp_Fz2_O,2025年04月28日 17:47,😭,1,Ch,2025-04-28 17:47:00,Monday,17,0,False,True,True,0.811604301333427,positive,0.9891,positive,True,True,1st,0
deuce122,2025年04月29日 13:45,,1小時,Warriors for the W!! What a game…,False,False,0,0,0,0,4693,2,https://www.threads.net/@deuce122/post/DJBO0X0xWuN,2025年04月29日 13:45,,0,Ch,2025-04-29 13:45:00,Tuesday,13,0,False,True,False,0.5,neutral,0.8915,positive,False,True,none,4
xiamilk,2025年04月26日 21:28,嘴ㄆㄧㄚˊ日常,22小時,跟女友聊天 🧑🏻：我好像真的感冒了 鼻塞好嚴重🤧 👩🏻：要不要喝伏ㄌㄜˋ… 🧑🏻：（見獵心喜）好啊 我等等去喝一杯伏熱冒飲 👩🏻：去死一死啦！活該你感冒…,False,False,2,2,0,0,832,95,https://www.threads.net/@xiamilk/post/DI6Va4qyDZS,2025年04月26日 21:28,🧑🏻🤧👩🏻🧑🏻👩🏻,9,Ch,2025-04-26 21:28:00,Saturday,21,0,False,True,True,0.525290351850646,neutral,0.8535,positive,True,True,mixed,3
ynknraa,2025年04月27日 18:58,,3小時,恩瑟應援真的是屌到爆欸 超級大聲 幹 我整個燃起來 喉嚨更痛了😍😍😍 超像在開專場😍😍😍😍😍,False,False,36,0,0,0,1080,386,https://www.threads.net/@ynknraa/post/DI8o-uXR66w,2025年04月27日 18:58,😍😍😍😍😍😍😍😍,8,Ch,2025-04-27 18:58:00,Sunday,18,0,False,False,True,0.834439612627029,positive,1.0,positive,True,False,1st,0
xieu95,2025年04月29日 15:10,,49分鐘,Cakap bahasa paling mudah pun tak boleh faham 🥱,False,False,4,0,0,0,6265,236,https://www.threads.net/@xieu95/post/DJBYf0qvxzH,2025年04月29日 15:10,🥱,1,Ch,2025-04-29 15:10:00,Tuesday,15,0,False,False,False,0.5,neutral,0.7761,negative,False,False,none,4
joseph.solis.alcayde.alberici,2025年04月27日 18:29,,2小時,"My very sincerest condolences to the Lapu Lapu Festival car crash incident casualty families, whose family members have been run over during the event by a car driven by someone with mental illness. I hope that incident was not driven by racial hatred on Filipinos in Vancouver, Canada.",False,False,5,0,0,0,1768,114,https://www.threads.net/@joseph.solis.alcayde.alberici/post/DI8ltR7z8nr,2025年04月27日 18:29,,0,Ch,2025-04-27 18:29:00,Sunday,18,0,False,False,False,0.5,neutral,0.8385,positive,True,False,1st,0
chenyuu._,2025年04月28日 11:50,,6小時,真的好想知道要怎麼走出東海岸 我不想離開這如夢似幻的四月⋯⋯⋯⋯ 光想到要繼續上班了 就好痛苦😣,False,False,10,0,0,0,583,146,https://www.threads.net/@chenyuu._/post/DI-c3YWSY-B,2025年04月28日 11:50,😣,1,Ch,2025-04-28 11:50:00,Monday,11,0,False,False,True,0.706579593420029,positive,0.5,negative,True,False,1st,0
silverelf_1106,2025年04月27日 01:40,利特 銀赫,20小時,今日追星筆記4/26 KFLOW3 利特：你們要叫到沒有聲音！叫到沙啞 我OS：（謝謝你老哥，4/6你出現在赫宰的首爾演唱會的時候，我就是那個叫到隔天沒聲音的人！）利特 銀赫,False,False,51,2,0,1,1842,94,https://www.threads.net/@silverelf_1106/post/DI6yMdjy783,2025年04月27日 01:40,,0,Ch,2025-04-27 01:40:00,Sunday,1,0,False,True,True,0.443761785825094,neutral,0.8039,positive,True,True,mixed,3
ovoiisso3o,2025年04月28日 15:22,,7小時,😢這兩天的體驗都特別特別好，不只是fc，謝謝你們嗚嗚嗚嗚嗚ㅠㅠ都好棒啊大家,False,False,18,0,0,0,648,89,https://www.threads.net/@ovoiisso3o/post/DI-1G_1TkIt,2025年04月28日 15:22,😢,1,Ch,2025-04-28 15:22:00,Monday,15,0,False,False,True,0.750125358104706,positive,0.5677,negative,True,False,2nd,1
__zzzol__,2025年04月27日 21:16,,42分鐘,國蛋演出真的太屌了過了一天還是一直回味,False,False,54,2,0,1,2958,93,https://www.threads.net/@__zzzol__/post/DI84xDYy4Y2,2025年04月27日 21:16,,0,Ch,2025-04-27 21:16:00,Sunday,21,0,False,False,True,0.995994836091995,positive,0.9957,positive,True,False,none,4
_fkmyrubbishlife,2025年04月27日 01:24,,18小時,同人道歉加個「囉」字 e.g.「對唔住囉」 「Sorry囉」 其實仲衰過唔道歉 望周知🗑️,False,False,8,1,0,0,763,0,https://www.threads.net/@_fkmyrubbishlife/post/DI6wZr7TYV2,2025年04月27日 01:24,🗑,1,Ch,2025-04-27 01:24:00,Sunday,1,0,False,False,False,0.75770765542984,positive,0.7887,negative,False,False,none,4
panghom_wtk,2025年04月28日 11:56,,11小時,工作多到不知道要先做哪一个😥,False,False,5,6,0,1,1236,129,https://www.threads.net/@panghom_wtk/post/DI-diO0TRKJ,2025年04月28日 11:56,😥,1,Ch,2025-04-28 11:56:00,Monday,11,0,False,False,False,0.892569363117218,positive,0.8926,positive,False,False,none,4
moresweet0720,2025年04月28日 10:21,,13小時,死也不会实名认证微博你滚吧,False,False,1,0,0,0,332,15,https://www.threads.net/@moresweet0720/post/DI-Sp7Ly-ui,2025年04月28日 10:21,,0,Ch,2025-04-28 10:21:00,Monday,10,0,False,False,True,0.0467627346515656,negative,0.9532,positive,True,False,2nd,1
_i1o5_,2025年04月28日 07:40,,15小時,補藥再讓我看到NMIXX在大巨蛋的那個了 我很羨慕欸我真的很羨慕欸,False,False,3,1,0,0,1017,106,https://www.threads.net/@_i1o5_/post/DI-AJgkh9wi,2025年04月28日 07:40,,0,Ch,2025-04-28 07:40:00,Monday,7,0,False,False,True,0.992794543504715,positive,0.9913,positive,True,False,1st,0
chhu_622,2025年04月27日 11:01,,11小時,那個那個有人可以代購佩霓的毛巾嗎😭😭,False,False,9,4,0,2,1580,204,https://www.threads.net/@chhu_622/post/DI7yYOAJHpN,2025年04月27日 11:01,😭😭,2,Ch,2025-04-27 11:01:00,Sunday,11,0,False,False,False,0.669832198023796,positive,0.7958,negative,False,False,none,4
z_b_x._.ovve,2025年04月28日 14:16,,4小時,就問哪個學校能請到我們夏董 果然是我們大彰商愛死台灣一商,False,False,24,0,1,0,2280,141,https://www.threads.net/@z_b_x._.ovve/post/DI-tetJzoKM,2025年04月28日 14:16,,0,Ch,2025-04-28 14:16:00,Monday,14,0,False,False,True,0.817241787910461,positive,0.8377,positive,True,False,1st,0
un._.light,2025年04月28日 14:21,,4小時,終於解決 每次碰到kktix 都沒好事^ ^ 上次出題目答案設錯就夠荒謬 這次會員限購兩張還要一起買 分開買會被卡掉 過了兩個小時突然又開放會員分開買兩張 真的是鬼故事^ ^ ㊗️我以後永遠用拓元,False,False,26,4,0,0,2394,25,https://www.threads.net/@un._.light/post/DI-uHg6h6he,2025年04月28日 14:21,㊗,1,Ch,2025-04-28 14:21:00,Monday,14,0,False,False,True,0.875557780265808,positive,0.8071,positive,True,False,1st,0
eun1c3nx,2025年04月27日 14:13,,6小時,幹我的抖音現在都是AI亞洲寶寶在唱大展鴻圖笑死,False,False,1,0,0,0,2656,10,https://www.threads.net/@eun1c3nx/post/DI8IVlmT4tn,2025年04月27日 14:13,,0,Ch,2025-04-27 14:13:00,Sunday,14,0,False,False,True,0.786558210849762,positive,0.7659,negative,True,True,1st,0
benny472i,2025年04月27日 09:12,,11小時,脆上的陌生人好，今天是我的生日，可以祝我生日快樂謝謝大家,False,False,197,107,0,2,4922,6,https://www.threads.net/@benny472i/post/DI7l86ozCAS,2025年04月27日 09:12,,0,Ch,2025-04-27 09:12:00,Sunday,9,0,False,False,True,0.983152955770493,positive,0.9679,positive,True,False,1st,0
dreame__girl_09,2025年04月27日 18:20,Online,2小時,I love you 💕💕,False,False,114,106,1,2,6508,223568,https://www.threads.net/@dreame__girl_09/post/DI8krNZvto5,2025年04月27日 18:20,💕💕,2,Ch,2025-04-27 18:20:00,Sunday,18,0,False,False,False,0.62,neutral,1.0,positive,True,False,2nd,1
hz__z7_,2025年04月28日 20:27,,3小時,搶完票沒有開心沒有解脫 只覺得更煩躁 看著一張一張小號被刷出來很影響心態 還有A的兩位數的票⋯ 雖然我的票也不是非常大但是當然是能更前面就更好 一直都知道他們會慢慢釋票但是這也放太慢了,False,False,25,1,0,2,1192,727,https://www.threads.net/@hz__z7_/post/DI_YB7YSF6Y,2025年04月28日 20:27,,0,Ch,2025-04-28 20:27:00,Monday,20,0,False,False,True,0.0738918483257294,negative,0.9223,positive,True,False,mixed,3
0.c413,2025年04月28日 12:08,,7小時,本來昨天想說今天一定要爬起來上早課 結果睡到剛剛 就乾脆請一整天假了 學分危機🚨,False,False,1,0,0,0,627,0,https://www.threads.net/@0.c413/post/DI-e5YtSZT1,2025年04月28日 12:08,🚨,1,Ch,2025-04-28 12:08:00,Monday,12,0,False,False,True,0.773165613412857,positive,0.7991,negative,True,False,none,4
nini11575sn,2025年04月28日 19:53,,3小時,在追星上真的遇到太多好人了😭😭😭 9,False,False,9,0,0,0,229,151,https://www.threads.net/@nini11575sn/post/DI_UIMPP6AX,2025年04月28日 19:53,😭😭😭,3,Ch,2025-04-28 19:53:00,Monday,19,0,False,False,True,0.794034577608109,positive,0.9629,positive,True,False,none,4
jamaal_thee_bartender,2025年04月29日 13:56,,2小時,"Y'all be even more prepared to hear more of BOOTS ON THE GROUND and be sicker of it than before. Beyonce jus played it at the concert, mashing it up with her track HEATED. his price jus went up!",False,False,4,0,0,0,561,324,https://www.threads.net/@jamaal_thee_bartender/post/DJBQC9mNJPH,2025年04月29日 13:56,,0,Ch,2025-04-29 13:56:00,Tuesday,13,0,False,True,False,0.5,neutral,0.8316,positive,False,False,none,4
m.chwe3,2025年04月27日 17:58,,2小時,"Mn cho t hỏi, tại sao sau khi chia tay bạn thân mình lại thân với nyc mình thế ạ😀",False,False,5,8,0,1,616,0,https://www.threads.net/@m.chwe3/post/DI8iHGmyGjd,2025年04月27日 17:58,😀,1,Ch,2025-04-27 17:58:00,Sunday,17,0,False,False,False,0.5,neutral,0.7568,negative,False,False,none,4
i9ixic_,2025年04月27日 20:12,,1小時,ليتني سمعت كلام امي قالت اقطعيها وقلت لا يمه اعرفها بس صرت معرف عنها شي,False,False,1,0,0,0,84,6,https://www.threads.net/@i9ixic_/post/DI8xeDms6bD,2025年04月27日 20:12,,0,Ch,2025-04-27 20:12:00,Sunday,20,0,False,False,False,0.5,neutral,0.7562,negative,False,False,none,4
tsmcwearn,2025年04月28日 14:42,,4小時,台積電漲9元 台股收漲161點站回2萬點 - 經濟日報,False,False,1,0,0,0,1118,50,https://www.threads.net/@tsmcwearn/post/DI-wdNtvspV,2025年04月28日 14:42,,0,Ch,2025-04-28 14:42:00,Monday,14,0,False,False,False,0.818003386259079,positive,0.8129,positive,False,False,none,4
zc._0825,2025年04月28日 16:23,,2小時,今天的彰商是台灣一商實錘了😏👍🏻,False,False,1,0,0,0,1236,11,https://www.threads.net/@zc._0825/post/DI-8FR7R9yB,2025年04月28日 16:23,😏👍🏻,3,Ch,2025-04-28 16:23:00,Monday,16,0,False,False,False,0.301144067049026,negative,1.0,positive,False,False,none,4
sssshu_47516,2025年04月28日 21:27,康軒四模,1小時,好我破防了 為什麼最後一步只是加法錯 其他證明什麼的都對結果兩分都被扣掉🫠,False,False,0,0,0,0,238,24,https://www.threads.net/@sssshu_47516/post/DI_ezjGvLEt,2025年04月28日 21:27,🫠,1,Ch,2025-04-28 21:27:00,Monday,21,0,False,False,True,0.755743622779846,positive,0.7601,negative,True,False,mixed,3
marimo_29,2025年04月27日 17:53,,2小時,スコールタイムが三三七拍子に負けとるー,False,False,2,0,0,0,7522,0,https://www.threads.net/@marimo_29/post/DI8hiCqxucC,2025年04月27日 17:53,,0,Ch,2025-04-27 17:53:00,Sunday,17,0,False,False,False,0.870273411273956,positive,0.8797,positive,False,False,none,4
ni.150.2_,2025年04月27日 17:28,職場鬼故事,3小時,老闆：我明天有一個純卸甲你們兩個誰要接？我要去過生日。 我：那是我的固定客，不指定美甲師可以給我 同事：我明天沒客人呀！ 老闆：好呀那給妳（我同事） 我：😅又遇到瘋子,False,False,13,0,0,0,5785,166,https://www.threads.net/@ni.150.2_/post/DI8et94JTc7,2025年04月27日 17:28,😅,1,Ch,2025-04-27 17:28:00,Sunday,17,0,True,True,True,0.278200675696135,negative,0.9477,positive,True,True,mixed,3
double__ju,2025年04月27日 19:56,,2小時,「作為一個人的東海也好，兩個人的D&E也好， 但還是在Super Junior的我最像自己，我們就像家人一樣。」 我跟親辜大爆哭…謝謝你們🥹 永遠在一起🤙🏻,False,False,1300,7,92,67,18000,2138,https://www.threads.net/@double__ju/post/DI8vmA9yYZs,2025年04月27日 19:56,🥹🤙🏻,3,Ch,2025-04-27 19:56:00,Sunday,19,1,False,False,True,0.847549282610416,positive,0.867,positive,True,True,mixed,3
ezeeeeel04,2025年04月27日 18:56,,2小時,The loud disrespect when you realize he was never going to tell you if you never found out.,False,False,7,0,1,2,270,36,https://www.threads.net/@ezeeeeel04/post/DI8oxPGJytT,2025年04月27日 18:56,,0,Ch,2025-04-27 18:56:00,Sunday,18,0,False,False,False,0.5,neutral,0.7605,negative,True,False,mixed,3
imuuiuv,2025年04月28日 10:20,,9小時,真的覺得不管是哪一位成員們都是想要好好的演出 在該叫該回應的時候才出聲就好了 沒必要在人家發言的時候打斷他們 他說沒關係是因為他人很好很好尤其是面對的西珍妮們 總是寵我們,False,False,33,0,0,0,538,69,https://www.threads.net/@imuuiuv/post/DI-SiiHPhMB,2025年04月28日 10:20,,0,Ch,2025-04-28 10:20:00,Monday,10,0,False,False,True,0.927955657243729,positive,0.9443,positive,True,False,mixed,3
jeandanielodonncada,2025年04月29日 10:15,,5小時,"Canada, we didn't f this up. 🇨🇦",False,False,707,17,13,3,33000,3472,https://www.threads.net/@jeandanielodonncada/post/DJA2tB1tjln,2025年04月29日 10:15,,0,Ch,2025-04-29 10:15:00,Tuesday,10,1,False,False,False,0.5,neutral,0.8112,positive,True,False,1st,0
luchuxian886,2025年04月27日 01:02,,19小時,我母胎單身28年 都用飛機杯處理 阿母跟我說外面很多婊子 身上有100塊只能花1塊在他們身上 說我如果這麼喜歡婊子 等身上有1億再去玩 但是只能花100萬在他們身上 乾林涼 存到現在連100萬都沒有 我蝦米時候才能破處,False,False,12,2,0,5,3962,2,https://www.threads.net/@luchuxian886/post/DI6t0M0v_4q,2025年04月27日 01:02,,0,Ch,2025-04-27 01:02:00,Sunday,1,0,False,False,True,0.785051941871643,positive,0.7783,negative,True,False,mixed,3
aydol185,2025年04月27日 19:38,,56分鐘,Halos ma putol daliri ko kaka replay😫,False,False,0,0,0,0,1,0,https://www.threads.net/@aydol185/post/DI8tmZDSpNz,2025年04月27日 19:38,😫,1,Ch,2025-04-27 19:38:00,Sunday,19,0,False,False,False,0.5,neutral,0.813,positive,False,False,none,4
,2025年04月28日 01:38,,17小時,錢是沒有的 票是沒把握的 娃是想all in的 覺是死都不睡的 人是明知作業沒寫完還在這裡滑脆的,False,False,14,3,1,0,763,173,https://www.threads.net/@cb.neufsept_15/post/DI9W0XxhtOu,2025年04月28日 01:38,,0,Ch,2025-04-28 01:38:00,Monday,1,0,False,False,True,0.789334237575531,positive,0.8022,positive,True,False,none,4
at_go.pa,2025年04月28日 16:50,,2小時,250多號我真的快哭出來 大家演唱會見😭😭😭,False,False,10,0,0,0,668,203,https://www.threads.net/@at_go.pa/post/DI-_HUHhN43,2025年04月28日 16:50,😭😭😭,3,Ch,2025-04-28 16:50:00,Monday,16,0,False,False,True,0.677953441143036,positive,0.7798,negative,True,False,1st,0
czc_.0626,2025年04月27日 17:04,,3小時,冷知識：你越喜歡一個男生 他越不喜歡你 熱知識：你越對一個男生愛搭不理 他越被你吸引,False,False,50,1,0,5,3484,8,https://www.threads.net/@czc_.0626/post/DI8b_gpzH3-,2025年04月27日 17:04,,0,Ch,2025-04-27 17:04:00,Sunday,17,0,False,False,True,0.884293973445892,positive,0.8156,positive,True,False,mixed,3
en_nswer,2025年04月27日 21:13,,40分鐘,"好消息NMIXX唱了戀愛ing 但是在直播中 1,",False,False,1226,1,113,83,9160,2115,https://www.threads.net/@en_nswer/post/DI84V_TzC2x,2025年04月27日 21:13,,0,Ch,2025-04-27 21:13:00,Sunday,21,0,False,False,True,0.930114060640335,positive,0.9055,positive,True,False,none,4
timothyjchambers,2025年04月29日 08:16,Canada,7小時,Where is the best place online to watch the Canada vote come in?,False,False,1,2,0,2,8884,3166,https://www.threads.net/@timothyjchambers/post/DJApILbMNNB,2025年04月29日 08:16,,0,Ch,2025-04-29 08:16:00,Tuesday,8,0,True,False,False,0.5,neutral,0.8571,positive,False,False,none,4
namingggggggg_,2025年04月27日 23:33,,23小時,我現在就是無情按讚機器人所有椅歸的文大爆讚,False,False,88,0,1,0,952,147,https://www.threads.net/@namingggggggg_/post/DI9Ibp8TrZe,2025年04月27日 23:33,,0,Ch,2025-04-27 23:33:00,Sunday,23,0,False,False,True,0.976630002260208,positive,0.9351,positive,True,False,1st,0
jrexile_lover,2025年04月28日 12:28,THE RAMPAGE LIVE TOUR 2025,10小時,買到了！大家加油、不要放棄！ 因為10分鐘沒付錢就會釋出位子了～ 16,False,False,16,0,0,0,635,49,https://www.threads.net/@jrexile_lover/post/DI-hMPZJfK6,2025年04月28日 12:28,,0,Ch,2025-04-28 12:28:00,Monday,12,0,False,True,False,0.618412514527639,neutral,0.7888,negative,False,True,none,4
3ambrokeness,2025年04月29日 14:26,,1小時,Deep connections only.,False,False,11,0,1,1,1410,121369,https://www.threads.net/@3ambrokeness/post/DJBTdLbxL24,2025年04月29日 14:26,,0,Ch,2025-04-29 14:26:00,Tuesday,14,0,False,False,False,0.5,neutral,0.9689,positive,False,False,none,4
yuu_ki_05,2025年04月28日 15:50,,7小時,感謝妹妹在我上班無法搶票時 幫我買到&TEAM演唱會門票～,False,False,4,0,0,0,2492,67,https://www.threads.net/@yuu_ki_05/post/DI-4Rs4SHhy,2025年04月28日 15:50,,0,Ch,2025-04-28 15:50:00,Monday,15,0,False,False,True,0.994275748729706,positive,0.994,positive,True,False,1st,0
lunglung_521,2025年04月28日 16:08,,2小時,到天母棒球場看球，除了買阿全師、丸米進場外還有什麼好推薦,False,False,1,0,0,0,1177,0,https://www.threads.net/@lunglung_521/post/DI-6VX4R3u5,2025年04月28日 16:08,,0,Ch,2025-04-28 16:08:00,Monday,16,0,False,False,True,0.962062507867813,positive,0.9162,positive,True,False,none,4
